OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413103,"Lahaina source track 03, Maui, HI",Ocean: Coastal,,20020000,,,,,20.94425,-156.6924167,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413104,"Lahaina source track 04, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9508889,-156.6902778,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413105,"Lahaina source track 05, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9385556,-156.6929167,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413106,"Lahaina source track 06, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9424444,-156.6924722,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413107,"Lahaina source track 07, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9406944,-156.692611,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413108,"Lahaina source track 08, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9358889,-156.6927778,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413109,"Lahaina source track 09, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9315833,-156.6932778,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413110,"Lahaina source track 10, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9284167,-156.6945556,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413111,"Lahaina beach source tracking 11, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413112,"Lahaina beach source tracking 12, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413113,"Lahaina beach source tracking 13, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413114,"Lahaina beach source tracking 14, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413115,"Lahaina beach source tracking 15, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413116,"Lahaina beach source tracking 16, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413117,"Lahaina beach source tracking 17, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413118,"Lahaina beach source tracking 18, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413119,"Lahaina beach source tracking 19, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205612156413120,"Lahaina beach source tracking 20, Maui, HI",Ocean: Coastal,,20020000,,,,,20.9367222,-156.6920833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156172101,"6-5617-01 Holumalu ST1, Maui, HI",Well,,20020000,,,,,20.9369444,-156.2891667,24000,Unknown,Unknown,Reported.,NAD83,293,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,275,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156203201,"MALIKO 2, MAUI",Stream,,20020000,,,,,20.9337282,-156.3394057,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156305501,"6-5631-08 Waihee, Maui, HI",Well,,20020000,,,,,20.9369444,-156.5152778,24000,Unknown,Unknown,Reported.,NAD83,166,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,185,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156323901,"Unnamed Trib to Waihee Riv at Waihee Dt DS Maui,HI",Stream,,20020000,,,,,20.9370556,-156.544111,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,620,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156323902,"Unnamed Trib to Waihee Riv at Waihee Dt US Maui,HI",Stream,,20020000,,,,,20.937,-156.5440556,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,620,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156324401,"Waihee River near alt 580 ft, Maui, HI",Stream,,20020000,,,,,20.9369444,-156.5455556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,580,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205613156380401,6-5638-02 HONOKOWAI TH7,Well: Test hole not completed as a well,,20020000,,,,,20.9337336,-156.6316179,24000,5,seconds,Interpolated from MAP.,NAD83,1169.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19660101,314,ft,314,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205615156164101,"6-5616-05 Manawai, Maui, HI",Well,,20020000,,,,,20.9375,-156.2780556,24000,Unknown,Unknown,Reported.,NAD83,199,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,227,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205615156324201,"Waihee River near altitude 560 feet, Maui, HI",Stream,,20020000,,,,,20.9375,-156.545,24000,3,seconds,Interpolated from MAP.,NAD83,560,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205615156324301,"RB inflow to Waihee River nr alt 560 ft, Maui, HI",Stream,,20020000,,,,,20.9375,-156.5452778,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,560,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205615156383801,"Honokowai Stream at 880 ft, Maui, HI",Stream,,20020000,,,,,20.9374167,-156.6438056,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,880,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205616156201701,"6-5620-04 Pauwela L2, Maui, HI",Well,,20020000,,,,,20.9377778,-156.3380556,24000,Unknown,Unknown,Reported.,NAD83,139,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,158,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205617156172301,"6-5617-04 Stream Res 3, Maui, HI",Well,,20020000,,,,,20.9380556,-156.2897222,24000,Unknown,Unknown,Reported.,NAD83,265,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,300,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205617156310201,"6-5631-07 Waihee, Maui, HI",Well,,20020000,,,,,20.9380556,-156.5172222,24000,Unknown,Unknown,Reported.,NAD83,236,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,265,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205617156311101,"6-5631-01 TH-A1, Waihee, Maui, HI",Well,,20020000,,,,,20.9319167,-156.5161667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,248.05,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,19740904,300,ft,300,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205618156202801,MALIKO SPRING AT 50 FT,Spring,,20020000,,,,,20.9351167,-156.3382946,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205618156323901,"Waihee River near altitude 530 ft, Maui, HI",Stream,,20020000,,,,,20.93825,-156.5441667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,530,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205619156203301,"MALIKO 1, MAUI",Stream,,20020000,,,,,20.9353945,-156.3396835,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,3,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205619156413501,"South Seep near Kaanapali, Maui, HI",Spring,,20020000,,,,,20.9385278,-156.6930833,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,5,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205620156190101,"KUIAHA 2, MAUI",Stream,,20020000,,,,,20.9356721,-156.3141288,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,110,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205621156323601,"RB inflow to Waihee River nr alt 510 ft, Maui, HI",Stream,,20020000,,,,,20.9391667,-156.5433333,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,510,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205622156152001,"PILALE SP AT SHORE, MAUI",Spring,,20020000,,,,,20.9362268,-156.2527423,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205624156170801,"6-5617-03 Opana Point 2, Maui, HI",Well,,20020000,,,,,20.94,-156.2855556,24000,Unknown,Unknown,Reported.,NAD83,171,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,220,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205624156171201,"6-5617-02 Opana Point 1, Maui, HI",Well,,20020000,,,,,20.94,-156.2866667,24000,Unknown,Unknown,Reported.,NAD83,224,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,216,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205625156323401,"Waihee River near alt 500 ft, Maui, HI",Stream,,20020000,,,,,20.9402778,-156.5427778,24000,3,seconds,Interpolated from MAP.,NAD83,500,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205625156385001,"6-5638-03 Honokowai B, Maui, HI",Well,,20020000,,,,,20.9372361,-156.6437167,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,852.11,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,Unconfined single aquifer,1976,895,ft,895,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205627156323401,"Huluhulupueo Stream at Waihee River, Maui, HI",Stream,,20020000,,,,,20.9408056,-156.5426944,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,500,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205628156385301,6-5638-01 HONOKOWAI TH6,Well: Test hole not completed as a well,,20020000,,,,,20.9379,-156.6452284,24000,5,seconds,Interpolated from MAP.,NAD83,776.00,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19660101,252,ft,252,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205632156322001,"Waihee River near alt 400 ft, Maui, HI",Stream,,20020000,,,,,20.9422222,-156.5388889,24000,3,seconds,Interpolated from MAP.,NAD83,400,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205633156315801,"Waihee River near altitude 310 ft, Maui, HI",Stream,,20020000,,,,,20.9424722,-156.5328889,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,310,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205633156321901,"Spreckels Ditch overflow to Waihee River, Maui, HI",Stream,,20020000,,,,,20.9423889,-156.5385833,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,400,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205633156322401,"Waihee River near altitude 445 ft, Maui, HI",Stream,,20020000,,,,,20.9424444,-156.5400556,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,445,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156313801,"Waihee Riv downstream of Field 1 intake, Maui, HI",Stream,,20020000,,,,,20.9427222,-156.5271389,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,245,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156314201,"Waihee River upstream of Field 1 intake, Maui, HI",Stream,,20020000,,,,,20.9427778,-156.5284167,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,270,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156314701,"Waihee River near altitude 285 ft, Maui, HI",Stream,,20020000,,,,,20.9426389,-156.5297778,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,285,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156315001,"Waihee River near altitude 290 ft, Maui, HI",Stream,,20020000,,,,,20.94275,-156.5304444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,290,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156320601,"Waihee River near altitude 320 ft, Maui, HI",Stream,,20020000,,,,,20.9426667,-156.5348889,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,320,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156321101,"Waihee River near altitude 360 ft, Maui, HI",Stream,,20020000,,,,,20.9428611,-156.5364444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,360,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205634156321801,"Waihee River near alt 390 ft, Maui HI",Stream,,20020000,,,,,20.9427778,-156.5383333,24000,3,seconds,Interpolated from MAP.,NAD83,390,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205635156310601,"Waihee Stream 900 ft abv Kahekili Hwy, Maui, HI",Stream,,20020000,,,,,20.9430028,-156.5183722,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,134,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205635156310901,"6-5631-06 Waihee M2, Maui, HI",Well,,20020000,,,,,20.9430556,-156.5191667,24000,Unknown,Unknown,Reported.,NAD83,145,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,200,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205635156313901,"Waihee River near alt 260 ft, Maui, HI",Stream,,20020000,,,,,20.9430556,-156.5275,24000,3,seconds,Interpolated from MAP.,NAD83,260,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205635156391701,6-5639-02 HONOKOWAI TH8,Well: Test hole not completed as a well,,20020000,,,,,20.9398442,-156.6518947,24000,5,seconds,Interpolated from MAP.,NAD83,652,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,671,ft,671,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205635156413101,"6-5641-01 Kaanapali Shaft (S3), Maui, HI",Well,,20020000,,,,,20.9397222,-156.6891667,24000,1,seconds,Reported.,NAD83,27,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,1897,28,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205636156180501,"KAUPAKULUA 1, MAUI",Stream,,20020000,,,,,20.9401155,-156.2985738,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,5,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205636156310801,"6-5631-05 Waihee M1, Maui, HI",Well,,20020000,,,,,20.9433333,-156.5188889,24000,Unknown,Unknown,Reported.,NAD83,145,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,200,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205639156305401,"RB inflow to Waihee River nr alt 80 ft, Maui, HI",Stream,,20020000,,,,,20.9442222,-156.5150833,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,80,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205639156305801,"Waihee River near altitude 100 ft, Maui, HI",Stream,,20020000,,,,,20.9440556,-156.5161667,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,100,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205639156310001,"Unnamed Dt return flw to Waihee Str,Waihee,Maui,HI",Stream,,20020000,,,,,20.9441389,-156.5166667,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205639156310401,"Waihee Str div, lw complex SW inlet,Waihee,Maui,HI",Facility: Diversion,,20020000,,,,,20.9441389,-156.5177222,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205640156305201,"Waihee River near alt 75 ft, Maui, HI",Stream,,20020000,,,,,20.9444444,-156.5144444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,75,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205640156310201,"Waihee Str div, lw complex NE inlet,Waihee,Maui,HI",Facility: Diversion,,20020000,,,,,20.9443333,-156.5172778,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205642156191601,"KUIAHA 1, MAUI",Stream,,20020000,,,,,20.9417819,-156.3182952,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,5,feet,1,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205642156310801,"Waihee Str div, complex inlet, Waihee, Maui, HI",Facility: Diversion,,20020000,,,,,20.9449444,-156.5190278,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205643156393001,6-5639-01 HONOKOWAI TH5,Well: Test hole not completed as a well,,20020000,,,,,20.9420663,-156.6555057,24000,5,seconds,Interpolated from MAP.,NAD83,560,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,580,ft,580,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205644156194901,"KANEMOEALA SPRING, MAUI",Spring,,20020000,,,,,20.9423374,-156.3274616,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205644156304401,"Waihee River near alt 45 ft, Maui, HI",Stream,,20020000,,,,,20.9455556,-156.5122222,24000,3,seconds,Interpolated from MAP.,NAD83,45,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205645156311101,"6-5631-09 Waihee Deep, Maui, HI",Well,,20020000,,,,,20.9458056,-156.51975,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,383,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,,903,ft,903,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205646156411200,"Lahaina wastewater plant effluent, Maui, HI",Facility: Outfall,,20020000,,,,,20.9461389,-156.6867222,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205648156304301,"Waihee River near alt 35 ft, Maui, HI",Stream,,20020000,,,,,20.9466667,-156.5119444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,35,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205650156311601,"6-5731-04 Kanoa 2, Maui, HI",Well,,20020000,,,,,20.9472222,-156.521111,24000,3,seconds,Interpolated from Digital MAP.,NAD83,280.48,feet,.01,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",,2000,332,ft,332,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205651156303901,"Waihee River near mouth, Maui, HI",Stream,,20020000,,,,,20.9474167,-156.5109167,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,20,feet,20,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205651156313001,"6-5631-03 North Waihee 2, Maui, HI",Well,,20020000,,,,,20.9442861,-156.5221917,24000,1,seconds,Interpolated from Digital MAP.,NAD83,281.35,feet,.01,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,19810812,387,ft,387,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-205651156313201,"6-5631-02 North Waihee 1, Maui, HI",Well,,20020000,,,,,20.9442861,-156.5227333,24000,1,seconds,Interpolated from Digital MAP.,NAD83,281.35,feet,20,feet,Reported method of determination.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"Wailuku Volcanic Series, Lava Flows",Unconfined single aquifer,19810603,387,ft,387,ft,NWIS
