OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	MonitoringLocationIdentifier	ResultIdentifier	DataLoggerLine	ResultDetectionConditionText	MethodSpecificationName	CharacteristicName	ResultSampleFractionText	ResultMeasureValue	ResultMeasure/MeasureUnitCode	MeasureQualifierCode	ResultStatusIdentifier	StatisticalBaseCode	ResultValueTypeName	ResultWeightBasisText	ResultTimeBasisText	ResultTemperatureBasisText	ResultParticleSizeBasisText	PrecisionValue	DataQuality/BiasValue	ConfidenceIntervalValue	UpperConfidenceLimitValue	LowerConfidenceLimitValue	ResultCommentText	USGSPCode	ResultDepthHeightMeasure/MeasureValue	ResultDepthHeightMeasure/MeasureUnitCode	ResultDepthAltitudeReferencePointText	ResultSamplingPointName	BiologicalIntentName	BiologicalIndividualIdentifier	SubjectTaxonomicName	UnidentifiedSpeciesIdentifier	SampleTissueAnatomyName	GroupSummaryCountWeight/MeasureValue	GroupSummaryCountWeight/MeasureUnitCode	CellFormName	CellShapeName	HabitName	VoltismName	TaxonomicPollutionTolerance	TaxonomicPollutionToleranceScaleText	TrophicLevelName	FunctionalFeedingGroupName	TaxonomicDetailsCitation/ResourceTitleName	TaxonomicDetailsCitation/ResourceCreatorName	TaxonomicDetailsCitation/ResourceSubjectText	TaxonomicDetailsCitation/ResourcePublisherName	TaxonomicDetailsCitation/ResourceDate	TaxonomicDetailsCitation/ResourceIdentifier	FrequencyClassInformationUrl	ResultAnalyticalMethod/MethodIdentifier	ResultAnalyticalMethod/MethodIdentifierContext	ResultAnalyticalMethod/MethodName	ResultAnalyticalMethod/MethodUrl	ResultAnalyticalMethod/MethodQualifierTypeName	MethodDescriptionText	LaboratoryName	AnalysisStartDate	AnalysisStartTime/Time	AnalysisStartTime/TimeZoneCode	AnalysisEndDate	AnalysisEndTime/Time	AnalysisEndTime/TimeZoneCode	ResultLaboratoryCommentCode	ResultLaboratoryCommentText	ResultDetectionQuantitationLimitUrl	LaboratoryAccreditationIndicator	LaboratoryAccreditationAuthorityName	TaxonomistAccreditationIndicator	TaxonomistAccreditationAuthorityName	LabSamplePreparationUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161101:FM:PS:TS:	2016-11-01	08:18:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864975117				Temperature, water		25.5	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO170328:FM:PS:TS:	2017-03-28	08:06:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864976751				Temperature, water		24.4	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB170126:FM:PS:PH:	2017-01-26	08:35:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864976276				pH		8.06	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161019:SR:WB:	2016-10-19	09:13:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974979			as N	Total Nitrogen, mixed forms	Filtered, field	77.93	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170308:FM:PS:DO:	2017-03-08	09:54:00	HAST	HUIWAIOLA_WQX-PPU	STORET-864976633				Dissolved oxygen (DO)		6.93	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160714:SR:WB:	2016-07-14	09:00:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864973715			as N	Ammonium	Filtered, field	2.19	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT160921:FM:WB:	2016-09-21	08:20:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974582				Turbidity		45.33	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161006:FM:WB:	2016-10-06	07:30:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864974822				Turbidity		7.28	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161019:FM:WB:	2016-10-19	08:21:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864974953				Turbidity		8.22	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161006:FM:PS:TS:	2016-10-06	07:30:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864974818				Temperature, water		26.7	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170217:SR:WB:	2017-02-17	07:12:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864976461			as N	Nitrate + Nitrite	Filtered, field	6.22	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161018:SR:WB:	2016-10-18	07:39:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974897			as P	Total Phosphorus, mixed forms	Filtered, field	12.87	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160921:SR:WB:	2016-09-21	07:22:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864974565			as N	Ammonium	Filtered, field	6.90	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160825:SR:WB:	2016-08-25	07:20:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864974263				Silicate	Filtered, field	169.91	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170105:SR:WB:	2017-01-05	07:00:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864976047			as P	Orthophosphate	Filtered, field	5.66	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160809:FM:PS:TS:	2016-08-09	07:20:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864973931				Temperature, water		26.5	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161116:SR:WB:	2016-11-16	08:16:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864975365			as P	Orthophosphate	Filtered, field	8.01	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170328:FM:PS:TS:	2017-03-28	08:43:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864976776				Salinity		34.0	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161005:SR:WB:	2016-10-05	08:48:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974768			as N	Nitrate + Nitrite	Filtered, field	9.88	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170126:FM:PS:TS:	2017-01-26	08:12:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864976260				Salinity		35.0	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160823:FM:PS:PH:	2016-08-23	08:28:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864974164				pH		8.06	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160728:SR:WB:	2016-07-28	07:25:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864973865			as N	Total Nitrogen, mixed forms	Filtered, field	90.37	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO170309:SR:WB:	2017-03-09	07:50:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864976685			as N	Total Nitrogen, mixed forms	Filtered, field	89.82	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170308:SR:WB:	2017-03-08	11:00:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864976666			as N	Ammonium	Filtered, field	8.93	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT160921:SR:WB:	2016-09-21	08:20:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974586			as P	Orthophosphate	Filtered, field	13.50	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH170215:FM:PS:TS:	2017-02-15	08:45:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864976391				Temperature, water		24.9	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161103:SR:WB:	2016-11-03	07:15:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864975233			as P	Orthophosphate	Filtered, field	5.82	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS161213:SR:WB:	2016-12-13	08:03:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864975724			as P	Orthophosphate	Filtered, field	6.41	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH170329:SR:WB:	2017-03-29	08:50:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864976832				Silicate	Filtered, field	321.29	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160823:SR:WB:	2016-08-23	08:28:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864974170			as N	Ammonium	Filtered, field	2.08	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160614:SR:WB:	2016-06-14	09:15:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864973230			as N	Total Nitrogen, mixed forms	Filtered, field	91.26	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160824:FM:PS:TS:	2016-08-24	07:32:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864974184				Salinity		35.0	ppt		Final		Actual																																						8160	HACH	Conductivity in Water by Direct Measurement																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160712:FM:PS:TS:	2016-07-12	08:38:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864973584				Temperature, water		27.2	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160825:SR:WB:	2016-08-25	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864974284			as N	Total Nitrogen, mixed forms	Filtered, field	62.23	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170105:SR:WB:	2017-01-05	07:30:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864976072			as N	Ammonium	Filtered, field	2.27	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB161101:SR:WB:	2016-11-01	08:36:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864975135			as N	Total Nitrogen, mixed forms	Filtered, field	96.42	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160630:SR:WB:	2016-06-30	08:50:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864973530			as N	Total Nitrogen, mixed forms	Filtered, field	75.58	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161004:FM:PS:TS:	2016-10-04	07:37:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864974686				Temperature, water		26.9	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160908:SR:WB:	2016-09-08	08:28:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864974489			as P	Total Phosphorus, mixed forms	Filtered, field	10.55	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160922:SR:WB:	2016-09-22	08:50:00	HAST	HUIWAIOLA_WQX-OUB	STORET-864974656			as N	Total Nitrogen, mixed forms	Filtered, field	68.23	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161005:FM:PS:DO:	2016-10-05	10:00:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864974796				Dissolved oxygen (DO)		6.45	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160810:FM:PS:TS:	2016-08-10	07:26:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864973991				Temperature, water		27.0	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161115:SR:WB:	2016-11-15	07:41:00	HAST	HUIWAIOLA_WQX-RPO	STORET-864975304			as P	Total Phosphorus, mixed forms	Filtered, field	11.82	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB170309:FM:PS:TS:	2017-03-09	08:30:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864976715				Temperature, water		25.2	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS161129:FM:WB:	2016-11-29	08:03:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864975516				Turbidity		6.36	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160614:SR:WB:	2016-06-14	09:15:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864973233				Silicate	Filtered, field	604.37	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO160922:FM:WB:	2016-09-22	07:52:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864974630				Turbidity		26.07	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160712:FM:PS:DO:	2016-07-12	07:49:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864973563				Dissolved oxygen saturation		100.1	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM161103:FM:PS:DO:	2016-11-03	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864975252				Dissolved oxygen saturation		87.9	%		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160921:FM:PS:PH:	2016-09-21	07:52:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974571				pH		8.03	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RNS170214:FM:WB:	2017-02-14	07:52:00	HAST	HUIWAIOLA_WQX-RNS	STORET-864976311				Turbidity		0.84	NTU		Final		Actual																																						180.1	USEPA	Turbidity by Nephelometry			https://www.nemi.gov/methods/method_summary/5217/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP160728:SR:WB:	2016-07-28	09:30:00	HAST	HUIWAIOLA_WQX-OPP	STORET-864973927			as P	Orthophosphate	Filtered, field	2.85	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160629:FM:PS:DO:	2016-06-29	10:04:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864973466				Dissolved oxygen (DO)		6.60	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160922:SR:WB:	2016-09-22	09:07:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864974669			as P	Total Phosphorus, mixed forms	Filtered, field	13.53	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO170105:FM:PS:TS:	2017-01-05	07:15:00	HAST	HUIWAIOLA_WQX-OCO	STORET-864976051				Temperature, water		23.3	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160810:SR:WB:	2016-08-10	09:19:00	HAST	HUIWAIOLA_WQX-OSF	STORET-864974049			as N	Nitrate + Nitrite	Filtered, field	4.77	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB170214:SR:WB:	2017-02-14	09:38:00	HAST	HUIWAIOLA_WQX-RCB	STORET-864976361			as N	Total Nitrogen, mixed forms	Filtered, field	136.07	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS161129:SR:WB:	2016-11-29	08:03:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864975519			as P	Total Phosphorus, mixed forms	Filtered, field	9.48	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170125:SR:WB:	2017-01-25	10:07:00	HAST	HUIWAIOLA_WQX-OLP	STORET-864976219			as P	Orthophosphate	Filtered, field	17.99	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161116:FM:PS:DO:	2016-11-16	08:16:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864975359				Dissolved oxygen (DO)		6.20	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF170125:SR:WB:	2017-01-25	08:22:00	HAST	HUIWAIOLA_WQX-PFF	STORET-864976174			as N	Ammonium	Filtered, field	6.27	ug/l		Final		Actual																																						350.1	USEPA	Ammonia Nitrogen by Colorimetry			https://www.nemi.gov/methods/method_summary/5405/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160630:SR:WB:	2016-06-30	08:00:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864973509				Silicate	Filtered, field	396.39	ug/l		Final		Actual																																						366	USEPA	Silicate by Colorimetry			https://www.nemi.gov/methods/method_summary/4661/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161018:FM:PS:DO:	2016-10-18	08:57:00	HAST	HUIWAIOLA_WQX-RWA	STORET-864974939				Dissolved oxygen (DO)		6.20	mg/l		Final		Actual																																						8157	HACH	Dissolved Oxygen in Water																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160922:FM:PS:PH:	2016-09-22	08:21:00	HAST	HUIWAIOLA_WQX-OMM	STORET-864974643				pH		7.93	None		Final		Actual																																						8156	HACH	pH in Water			https://www.nemi.gov/methods/method_summary/4724/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160714:SR:WB:	2016-07-14	09:25:00	HAST	HUIWAIOLA_WQX-OPB	STORET-864973722			as N	Total Nitrogen, mixed forms	Filtered, field	64.97	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160906:SR:WB:	2016-09-06	08:10:00	HAST	HUIWAIOLA_WQX-RAB	STORET-864974358			as P	Orthophosphate	Filtered, field	7.41	ug/l		Final		Actual																																						365.5	USEPA	Orthophosphate in Water by Colorimetry			https://www.nemi.gov/methods/method_summary/7231/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161020:SR:WB:	2016-10-20	07:05:00	HAST	HUIWAIOLA_WQX-OPM	STORET-864975027			as N	Total Nitrogen, mixed forms	Filtered, field	92.69	ug/l		Final		Actual																																						4500-N	APHA	4500 N ~ 4500-N Nitrogen																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161214:SR:WB:	2016-12-14	08:45:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864975786			as N	Nitrate + Nitrite	Filtered, field	21.63	ug/l		Final		Actual																																						353.4	USEPA	Determination of Nitrite and Nitrate			https://www.nemi.gov/methods/method_summary/7225/																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160810:FM:PS:TS:	2016-08-10	07:52:00	HAST	HUIWAIOLA_WQX-PLH	STORET-864974003				Temperature, water		27.3	deg C		Final		Actual																																						2550	APHA	Temperature of Water by Thermometer																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160628:SR:WB:	2016-06-28	07:54:00	HAST	HUIWAIOLA_WQX-RKS	STORET-864973387			as P	Total Phosphorus, mixed forms	Filtered, field	14.77	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161019:SR:WB:	2016-10-19	09:13:00	HAST	HUIWAIOLA_WQX-PLT	STORET-864974980			as P	Total Phosphorus, mixed forms	Filtered, field	24.92	ug/l		Final		Actual																																						4500-P	APHA	4500 P ~ Phosphorus in  water and wastewater																			STORET
